Rhythm,Original Score,Var1,Var2
132_soul_105_beat_4-4_bar_45_reduced,21.0,1076.24,0.039051046003326574
132_soul_105_beat_4-4_bar_46_reduced,30.0,770.3313609467457,0.03391543521087798
132_soul_105_beat_4-4_bar_47_reduced,23.0,1007.8099173553718,0.04621496198270805
132_soul_105_beat_4-4_bar_48_reduced,9.0,1361.826989619377,0.04688449250380799
132_soul_105_beat_4-4_bar_5_reduced,21.0,1057.1855955678668,0.05061927494589291
132_soul_105_beat_4-4_bar_6_reduced,14.0,1310.8753462603877,0.0766392150566908
132_soul_105_beat_4-4_bar_7_reduced,20.0,1222.1570247933887,0.04894935103690226
132_soul_105_beat_4-4_bar_8_reduced,15.0,1314.6714876033059,0.061947261240201494
132_soul_105_beat_4-4_bar_9_reduced,15.0,1167.5275,0.047655780188803454
133_afrocuban-bembe_122_fill_4-4_bar_1_reduced,22.0,1940.5714285714287,0.0
133_funk-fast_125_fill_4-4_bar_1_reduced,8.0,669.3055555555555,0.020534096623748804
133_soul_105_beat_4-4_bar_10_reduced,22.0,653.3611111111112,0.03332896557768424
133_soul_105_beat_4-4_bar_11_reduced,7.0,1039.2380952380952,0.06589259511852356
133_soul_105_beat_4-4_bar_12_reduced,9.0,1206.5,0.06940808395505678
133_soul_105_beat_4-4_bar_13_reduced,16.0,1231.1851851851852,0.030526692155639808
133_soul_105_beat_4-4_bar_14_reduced,27.0,1287.1733333333334,0.0704721736679553
133_soul_105_beat_4-4_bar_15_reduced,8.0,1361.0526315789473,0.07156941097234425
133_soul_105_beat_4-4_bar_16_reduced,8.0,1270.4400000000003,0.06779062940841932
133_soul_105_beat_4-4_bar_17_reduced,8.0,1307.6136363636363,0.03670043564576924
133_soul_105_beat_4-4_bar_18_reduced,16.0,1174.4196597353498,0.03323666091006771
133_soul_105_beat_4-4_bar_19_reduced,3.0,949.2065972222222,0.030162409707535462
133_soul_105_beat_4-4_bar_2_reduced,16.0,873.5346260387812,0.03658587769850437
133_soul_105_beat_4-4_bar_20_reduced,17.0,1572.3905325443786,0.021316329764178805
133_soul_105_beat_4-4_bar_21_reduced,19.0,978.4965706447189,0.015901999784129598
133_soul_105_beat_4-4_bar_22_reduced,24.0,1270.9433106575964,0.02699894905962651
133_soul_105_beat_4-4_bar_23_reduced,4.0,1165.2895408163265,0.026721335850079117
133_soul_105_beat_4-4_bar_24_reduced,5.0,1065.1985731272296,0.02554910550018529
133_soul_105_beat_4-4_bar_25_reduced,22.0,1512.5510204081636,0.061507756655562545
133_soul_105_beat_4-4_bar_26_reduced,22.0,1350.248888888889,0.07186740155793236
133_soul_105_beat_4-4_bar_27_reduced,13.0,1298.1984,0.07191866228921098
133_soul_105_beat_4-4_bar_3_reduced,10.0,908.4691358024692,0.07417453723796337
133_soul_105_beat_4-4_bar_4_reduced,10.0,1180.0987654320988,0.10362201279958118
133_soul_105_beat_4-4_bar_5_reduced,15.0,1212.37109375,0.08198972749797352
133_soul_105_beat_4-4_bar_6_reduced,10.0,1143.9279778393352,0.08792123487024753
133_soul_105_beat_4-4_bar_7_reduced,10.0,1351.0277777777776,0.12115599231198461
133_soul_105_beat_4-4_bar_8_reduced,10.0,1316.311728395062,0.10190225353015864
133_soul_105_beat_4-4_bar_9_reduced,19.0,976.9149305555557,0.041454019111391995
134_afrocuban-bembe_122_fill_4-4_bar_1_reduced,25.0,857.484375,0.008438905766700422
134_funk-fast_125_fill_4-4_bar_1_reduced,27.0,1061.147928994083,0.022132704759236684
135_afrocuban-bembe_122_fill_4-4_bar_1_reduced,27.0,1429.265306122449,0.012689358712050756
135_funk-fast_125_fill_4-4_bar_1_reduced,13.0,826.422839506173,0.004385079442872416
135_soul_105_fill_4-4_bar_1_reduced,20.0,829.9822222222222,0.04010243798265374
136_afrocuban-bembe_122_fill_4-4_bar_1_reduced,28.0,825.3333333333334,0.011907330481327626
136_funk-fast_125_fill_4-4_bar_1_reduced,19.0,725.5709876543209,0.009063265550263374
136_soul_105_fill_4-4_bar_1_reduced,33.0,927.1487889273357,0.018832403909453826
137_afrocuban-bembe_122_fill_4-4_bar_1_reduced,25.0,452.484375,0.0015525864385062098
137_funk-fast_125_fill_4-4_bar_1_reduced,20.0,884.1538461538462,0.0270687948783305
137_soul_105_fill_4-4_bar_1_reduced,23.0,1625.8685121107267,0.07057593607642634
138_afrocuban-bembe_122_fill_4-4_bar_1_reduced,18.0,784.359375,0.0013050643385237382
138_funk-fast_125_fill_4-4_bar_1_reduced,25.0,1096.006920415225,0.014885005078652135
138_soul_105_fill_4-4_bar_2_reduced,17.0,1570.463667820069,0.05952804127830477
139_afrocuban-bembe_122_fill_4-4_bar_1_reduced,28.0,2590.1875,0.018085091725739008
139_funk-fast_125_fill_4-4_bar_1_reduced,18.0,736.3877551020407,0.006873593994101569
139_soul_105_fill_4-4_bar_1_reduced,0.0,670.7475000000001,0.04768913921178979
13_afrobeat_103_beat_4-4_bar_1_reduced,28.0,1578.21484375,0.07569759367227925
13_afrobeat_103_beat_4-4_bar_10_reduced,30.0,1632.75,0.09115115349572261
13_afrobeat_103_beat_4-4_bar_11_reduced,30.0,1413.7600000000007,0.09410325957997595
13_afrobeat_103_beat_4-4_bar_12_reduced,21.0,1396.8672839506173,0.08337684320960363
13_afrobeat_103_beat_4-4_bar_13_reduced,30.0,1737.93359375,0.09332952976605541
13_afrobeat_103_beat_4-4_bar_14_reduced,28.0,1425.96484375,0.08767069716679116
13_afrobeat_103_beat_4-4_bar_15_reduced,30.0,1468.0,0.09185227874056572
13_afrobeat_103_beat_4-4_bar_16_reduced,21.0,1327.422839506173,0.0824400263615342
13_afrobeat_103_beat_4-4_bar_17_reduced,30.0,1459.288888888889,0.08086581849604028
13_afrobeat_103_beat_4-4_bar_18_reduced,30.0,1353.1822222222222,0.07916199512954582
13_afrobeat_103_beat_4-4_bar_19_reduced,30.0,1240.9155555555553,0.07291240096883485
13_afrobeat_103_beat_4-4_bar_2_reduced,30.0,1506.7733333333333,0.09814334186281541
13_afrobeat_103_beat_4-4_bar_20_reduced,21.0,1459.5275000000001,0.08538775916404177
13_afrobeat_103_beat_4-4_bar_21_reduced,24.0,1745.96484375,0.09599671912821192
13_afrobeat_103_beat_4-4_bar_22_reduced,29.0,1401.530612244898,0.09257646625333563
13_afrobeat_103_beat_4-4_bar_23_reduced,31.0,1690.1600000000003,0.08487979630280247
13_afrobeat_103_beat_4-4_bar_24_reduced,32.0,1510.1730103806228,0.09794793856825473
13_afrobeat_103_beat_4-4_bar_25_reduced,30.0,1593.5288888888892,0.08623871607311116
13_afrobeat_103_beat_4-4_bar_26_reduced,30.0,1467.601108033241,0.0968646260799702
13_afrobeat_103_beat_4-4_bar_27_reduced,30.0,1549.5288888888886,0.08564519803936728
13_afrobeat_103_beat_4-4_bar_28_reduced,32.0,1683.536332179931,0.09065457452322481
13_afrobeat_103_beat_4-4_bar_29_reduced,30.0,1622.7822222222223,0.0792743225146944
13_afrobeat_103_beat_4-4_bar_3_reduced,30.0,1423.128888888889,0.09032409049900406
13_afrobeat_103_beat_4-4_bar_30_reduced,30.0,1264.33984375,0.07495005338912585
13_afrobeat_103_beat_4-4_bar_31_reduced,26.0,1780.43359375,0.10813833872565708
13_afrobeat_103_beat_4-4_bar_32_reduced,23.0,1731.2970521541952,0.06696114599362257
13_afrobeat_103_beat_4-4_bar_33_reduced,37.0,1758.1155555555556,0.08307972876968682
13_afrobeat_103_beat_4-4_bar_34_reduced,30.0,1556.6488888888891,0.08328493560279301
13_afrobeat_103_beat_4-4_bar_35_reduced,28.0,1593.5017301038063,0.09905417607037029
13_afrobeat_103_beat_4-4_bar_36_reduced,28.0,1540.7335640138408,0.07197378187850773
13_afrobeat_103_beat_4-4_bar_37_reduced,37.0,1467.4285714285713,0.08284725027185
13_afrobeat_103_beat_4-4_bar_38_reduced,30.0,1439.2888888888888,0.06783995602456225
13_afrobeat_103_beat_4-4_bar_39_reduced,30.0,1275.1733333333334,0.06686160028698658
13_afrobeat_103_beat_4-4_bar_4_reduced,29.0,1338.5969387755104,0.068897674895375
13_afrobeat_103_beat_4-4_bar_40_reduced,30.0,1249.2871972318337,0.07549202791306817
13_afrobeat_103_beat_4-4_bar_41_reduced,28.0,1694.1730103806228,0.09768937040183648
13_afrobeat_103_beat_4-4_bar_42_reduced,28.0,1457.0,0.09284063189725018
13_afrobeat_103_beat_4-4_bar_43_reduced,28.0,1370.109375,0.07627364044043196
13_afrobeat_103_beat_4-4_bar_44_reduced,26.0,1421.5802469135806,0.09506053893550076
13_afrobeat_103_beat_4-4_bar_45_reduced,35.0,1698.2488888888888,0.09725020399587285
13_afrobeat_103_beat_4-4_bar_46_reduced,28.0,1768.9876543209875,0.0733625335458448
13_afrobeat_103_beat_4-4_bar_47_reduced,28.0,1802.1274999999998,0.0811313060750754
13_afrobeat_103_beat_4-4_bar_48_reduced,25.0,850.8125,0.063160962244771
13_afrobeat_103_beat_4-4_bar_49_reduced,36.0,1307.9234693877552,0.031516699082780875
13_afrobeat_103_beat_4-4_bar_5_reduced,32.0,1275.9822222222222,0.06988653248323545
13_afrobeat_103_beat_4-4_bar_50_reduced,22.0,1620.560553633218,0.07657203610703518
13_afrobeat_103_beat_4-4_bar_51_reduced,21.0,1684.692520775623,0.0967586160190592
13_afrobeat_103_beat_4-4_bar_52_reduced,25.0,1732.083175803403,0.08258342865108227
13_afrobeat_103_beat_4-4_bar_53_reduced,19.0,1493.41,0.045646088452305465
13_afrobeat_103_beat_4-4_bar_54_reduced,26.0,1910.878892733564,0.07929704106321794
13_afrobeat_103_beat_4-4_bar_55_reduced,20.0,994.49609375,0.046064989907757585
13_afrobeat_103_beat_4-4_bar_56_reduced,23.0,1605.8548752834467,0.06603931795561929
13_afrobeat_103_beat_4-4_bar_57_reduced,18.0,1369.361111111111,0.06306478281890802
13_afrobeat_103_beat_4-4_bar_58_reduced,20.0,1695.2746913580247,0.09200506667720813
13_afrobeat_103_beat_4-4_bar_59_reduced,13.0,1301.5147392290248,0.05581519669590107
13_afrobeat_103_beat_4-4_bar_6_reduced,32.0,1716.65234375,0.1068851572489405
13_afrobeat_103_beat_4-4_bar_60_reduced,28.0,1843.0532544378698,0.08961552436419838
13_afrobeat_103_beat_4-4_bar_61_reduced,30.0,1519.448888888889,0.08592928952833215
13_afrobeat_103_beat_4-4_bar_62_reduced,29.0,1627.0793650793657,0.08184522271822321
13_afrobeat_103_beat_4-4_bar_63_reduced,28.0,1463.5625,0.08931019229668843
13_afrobeat_103_beat_4-4_bar_64_reduced,27.0,1369.0,0.08806959743549114
13_afrobeat_103_beat_4-4_bar_65_reduced,27.0,1580.4969135802467,0.0721491119852988
13_afrobeat_103_beat_4-4_bar_66_reduced,26.0,1541.1487889273358,0.08422269439930945
13_afrobeat_103_beat_4-4_bar_67_reduced,35.0,1871.7063711911358,0.11886915780634283
13_afrobeat_103_beat_4-4_bar_68_reduced,20.0,1103.3888888888887,0.055580336469314914
13_afrobeat_103_beat_4-4_bar_69_reduced,35.0,1609.6622222222222,0.08824359641349669
13_afrobeat_103_beat_4-4_bar_7_reduced,30.0,1587.3600000000004,0.10069456803008256
13_afrobeat_103_beat_4-4_bar_70_reduced,27.0,1489.9279778393352,0.07288927800644716
13_afrobeat_103_beat_4-4_bar_71_reduced,27.0,1189.74609375,0.06421729623504599
13_afrobeat_103_beat_4-4_bar_72_reduced,29.0,815.3840830449827,0.03412240490076848
13_afrobeat_103_beat_4-4_bar_73_reduced,24.0,1439.109375,0.1022771808156995
13_afrobeat_103_beat_4-4_bar_74_reduced,30.0,1588.1107266435988,0.10459364422550127
13_afrobeat_103_beat_4-4_bar_75_reduced,28.0,1319.9377162629758,0.07793808587533192
13_afrobeat_103_beat_4-4_bar_76_reduced,26.0,1727.0625,0.09472519569321775
13_afrobeat_103_beat_4-4_bar_77_reduced,29.0,1056.923469387755,0.04911100663723121
13_afrobeat_103_beat_4-4_bar_78_reduced,28.0,1392.0895061728395,0.09571292265012514
13_afrobeat_103_beat_4-4_bar_79_reduced,28.0,1242.6875,0.07052575133064518
13_afrobeat_103_beat_4-4_bar_8_reduced,30.0,1426.96484375,0.08343014116111376
13_afrobeat_103_beat_4-4_bar_80_reduced,33.0,1051.7777777777778,0.04860370003430861
13_afrobeat_103_beat_4-4_bar_81_reduced,22.0,1451.9375,0.09472498777645016
13_afrobeat_103_beat_4-4_bar_82_reduced,22.0,1471.1833910034602,0.07890435431722816
13_afrobeat_103_beat_4-4_bar_83_reduced,19.0,1410.4969135802467,0.08570852923768903
13_afrobeat_103_beat_4-4_bar_84_reduced,21.0,1265.8903591682422,0.06838334864990325
13_afrobeat_103_beat_4-4_bar_85_reduced,22.0,940.2933333333333,0.05597139332138745
13_afrobeat_103_beat_4-4_bar_86_reduced,20.0,1908.7191358024688,0.08008362362403737
13_afrobeat_103_beat_4-4_bar_87_reduced,22.0,1649.5432525951558,0.09518495555509626
13_afrobeat_103_beat_4-4_bar_88_reduced,26.0,1012.8302469135803,0.03856386825025546
13_afrobeat_103_beat_4-4_bar_89_reduced,37.0,1680.7822222222226,0.06842532228778239
13_afrobeat_103_beat_4-4_bar_9_reduced,30.0,1697.2622222222224,0.10345743260930967
13_afrobeat_103_beat_4-4_bar_90_reduced,30.0,1453.6622222222218,0.09013733665327413
13_afrobeat_103_beat_4-4_bar_91_reduced,30.0,1477.3955555555556,0.09483335569037393
13_afrobeat_103_beat_4-4_bar_92_reduced,28.0,1623.5147928994083,0.09796468058040679
13_afrocuban-calypso_124_beat_4-4_bar_1_reduced,14.0,521.6897506925206,0.0074332809776730645
13_afrocuban-calypso_124_beat_4-4_bar_10_reduced,8.0,610.99,0.027911835823671644
13_afrocuban-calypso_124_beat_4-4_bar_100_reduced,35.0,969.1550068587106,0.02064610614132065
13_afrocuban-calypso_124_beat_4-4_bar_101_reduced,19.0,991.04,0.019588301954381684
13_afrocuban-calypso_124_beat_4-4_bar_102_reduced,18.0,1173.6,0.047065258574961605
13_afrocuban-calypso_124_beat_4-4_bar_103_reduced,20.0,1205.9930555555554,0.03182301031268729
13_afrocuban-calypso_124_beat_4-4_bar_104_reduced,35.0,1210.7456000000002,0.015370519487595448
13_afrocuban-calypso_124_beat_4-4_bar_105_reduced,19.0,1312.6859504132233,0.02456654365297757
13_afrocuban-calypso_124_beat_4-4_bar_106_reduced,16.0,1143.2930056710775,0.030112111150148217
13_afrocuban-calypso_124_beat_4-4_bar_107_reduced,16.0,1197.6099773242631,0.035715200134103973
13_afrocuban-calypso_124_beat_4-4_bar_108_reduced,18.0,935.8497959183675,0.004432398432698101
13_afrocuban-calypso_124_beat_4-4_bar_109_reduced,19.0,1286.3274999999999,0.02328834879891982
13_afrocuban-calypso_124_beat_4-4_bar_11_reduced,9.0,666.2533081285445,0.03772825039477239
13_afrocuban-calypso_124_beat_4-4_bar_110_reduced,16.0,1280.7528344671202,0.03515606808991396
13_afrocuban-calypso_124_beat_4-4_bar_111_reduced,16.0,1579.4097222222224,0.04132209523678307
13_afrocuban-calypso_124_beat_4-4_bar_112_reduced,39.0,1292.5357142857142,0.02959359601164402
13_afrocuban-calypso_124_beat_4-4_bar_113_reduced,17.0,1399.504132231405,0.041324638484906
13_afrocuban-calypso_124_beat_4-4_bar_114_reduced,24.0,1180.1134215500947,0.03166927870892779
13_afrocuban-calypso_124_beat_4-4_bar_115_reduced,20.0,998.8241965973535,0.02746541196786097
13_afrocuban-calypso_124_beat_4-4_bar_116_reduced,36.0,1261.4656,0.015449768588151712
13_afrocuban-calypso_124_beat_4-4_bar_117_reduced,19.0,1254.1735537190084,0.018683098435985673
13_afrocuban-calypso_124_beat_4-4_bar_118_reduced,18.0,1337.4795918367347,0.03279228896420756
13_afrocuban-calypso_124_beat_4-4_bar_119_reduced,16.0,1624.878099173554,0.03908499298480078
13_afrocuban-calypso_124_beat_4-4_bar_12_reduced,9.0,563.09,0.032134788120742226
13_afrocuban-calypso_124_beat_4-4_bar_120_reduced,18.0,1306.6745562130177,0.023449453920512776
13_afrocuban-calypso_124_beat_4-4_bar_121_reduced,19.0,1414.504132231405,0.027811838562152788
13_afrocuban-calypso_124_beat_4-4_bar_122_reduced,14.0,1301.0555555555557,0.04205196681998302
13_afrocuban-calypso_124_beat_4-4_bar_123_reduced,20.0,1432.4224000000002,0.048285466941304256
13_afrocuban-calypso_124_beat_4-4_bar_124_reduced,31.0,875.4234693877551,0.022315247138529167
13_afrocuban-calypso_124_beat_4-4_bar_125_reduced,25.0,1365.7954545454545,0.03893033945875848
13_afrocuban-calypso_124_beat_4-4_bar_126_reduced,20.0,1321.1065759637188,0.03939161804249534
13_afrocuban-calypso_124_beat_4-4_bar_127_reduced,34.0,1196.9986282578875,0.02081266662533325
13_afrocuban-calypso_124_beat_4-4_bar_128_reduced,14.0,1190.857142857143,0.010107930806139387
13_afrocuban-calypso_124_beat_4-4_bar_129_reduced,19.0,1471.553875236295,0.027826676319101035
13_afrocuban-calypso_124_beat_4-4_bar_13_reduced,13.0,923.4399999999998,0.018733780461388086
13_afrocuban-calypso_124_beat_4-4_bar_130_reduced,16.0,1263.4739229024945,0.03359729312051216
13_afrocuban-calypso_124_beat_4-4_bar_131_reduced,17.0,1155.93359375,0.018078175913296274
13_afrocuban-calypso_124_beat_4-4_bar_132_reduced,27.0,1629.5510204081634,0.04161431535771375
13_afrocuban-calypso_124_beat_4-4_bar_133_reduced,27.0,1204.0578512396694,0.028941716353940248
13_afrocuban-calypso_124_beat_4-4_bar_134_reduced,16.0,1520.998263888889,0.04319069286286721
13_afrocuban-calypso_124_beat_4-4_bar_135_reduced,35.0,1076.1728395061727,0.025271833990380004
13_afrocuban-calypso_124_beat_4-4_bar_136_reduced,14.0,1148.8254847645428,0.0121358515286475
13_afrocuban-calypso_124_beat_4-4_bar_137_reduced,21.0,1337.9546313799622,0.026508073167661485
13_afrocuban-calypso_124_beat_4-4_bar_138_reduced,24.0,1371.734375,0.04009841945609817
13_afrocuban-calypso_124_beat_4-4_bar_139_reduced,31.0,1185.3174791914387,0.026765591308960394
13_afrocuban-calypso_124_beat_4-4_bar_14_reduced,4.0,591.0987654320987,0.04203953459837157
13_afrocuban-calypso_124_beat_4-4_bar_140_reduced,23.0,1136.1015089163238,0.013121430426877218
13_afrocuban-calypso_124_beat_4-4_bar_141_reduced,19.0,1262.045351473923,0.023210090864626175
13_afrocuban-calypso_124_beat_4-4_bar_142_reduced,16.0,1417.8223062381853,0.03955950634123492
13_afrocuban-calypso_124_beat_4-4_bar_143_reduced,28.0,1388.8417159763314,0.011603550345679111
13_afrocuban-calypso_124_beat_4-4_bar_144_reduced,23.0,1477.7292899408285,0.015602058637542437
13_afrocuban-calypso_124_beat_4-4_bar_145_reduced,19.0,1634.3574380165292,0.026839209624241103
13_afrocuban-calypso_124_beat_4-4_bar_146_reduced,20.0,1077.4739229024945,0.03212800120121208
13_afrocuban-calypso_124_beat_4-4_bar_147_reduced,26.0,1147.9615912208506,0.02381632386721564
13_afrocuban-calypso_124_beat_4-4_bar_148_reduced,24.0,1569.9698216735255,0.020364986716367987
13_afrocuban-calypso_124_beat_4-4_bar_149_reduced,23.0,1459.3388429752067,0.026674916127610034
13_afrocuban-calypso_124_beat_4-4_bar_15_reduced,5.0,571.2871972318339,0.004196443948443453
13_afrocuban-calypso_124_beat_4-4_bar_150_reduced,22.0,1212.854442344045,0.036280589598216235
13_afrocuban-calypso_124_beat_4-4_bar_151_reduced,33.0,1261.2440828402368,0.013326048318763306
13_afrocuban-calypso_124_beat_4-4_bar_152_reduced,27.0,1565.4328922495276,0.011511547714453455
13_afrocuban-calypso_124_beat_4-4_bar_153_reduced,21.0,1506.834710743802,0.036835049524093534
13_afrocuban-calypso_124_beat_4-4_bar_154_reduced,16.0,1252.0189035916824,0.03466921040820961
13_afrocuban-calypso_124_beat_4-4_bar_155_reduced,34.0,1308.5555555555557,0.016421146175625685
13_afrocuban-calypso_124_beat_4-4_bar_156_reduced,18.0,1424.9467455621302,0.011326948278485644
13_afrocuban-calypso_124_beat_4-4_bar_157_reduced,19.0,1667.6136363636363,0.025450231635082185
13_afrocuban-calypso_124_beat_4-4_bar_158_reduced,16.0,1533.6219281663516,0.042775378143348884
13_afrocuban-calypso_124_beat_4-4_bar_159_reduced,30.0,1358.449464922711,0.042800740011744276
13_afrocuban-calypso_124_beat_4-4_bar_16_reduced,2.0,553.8823529411765,0.022993225931355443
13_afrocuban-calypso_124_beat_4-4_bar_160_reduced,22.0,1498.9566666666667,0.025525416006270688
13_afrocuban-calypso_124_beat_4-4_bar_161_reduced,21.0,1470.1260330578511,0.022942801441158442
13_afrocuban-calypso_124_beat_4-4_bar_162_reduced,20.0,1430.5179584120983,0.031803290828803885
13_afrocuban-calypso_124_beat_4-4_bar_163_reduced,27.0,1359.04,0.007813267141984647
13_afrocuban-calypso_124_beat_4-4_bar_164_reduced,33.0,1578.544642857143,0.014136889384889877
13_afrocuban-calypso_124_beat_4-4_bar_165_reduced,24.0,1198.1100000000001,0.02689153254798704
13_afrocuban-calypso_124_beat_4-4_bar_166_reduced,22.0,1062.4263038548754,0.029878204200852847
13_afrocuban-calypso_124_beat_4-4_bar_167_reduced,24.0,1064.1177685950413,0.006524280702882394
13_afrocuban-calypso_124_beat_4-4_bar_168_reduced,22.0,1306.7851239669421,0.06899253684547253
13_afrocuban-calypso_124_beat_4-4_bar_169_reduced,20.0,1518.344671201814,0.05470343656736695
13_afrocuban-calypso_124_beat_4-4_bar_17_reduced,5.0,421.90234375,0.011615348168967941
13_afrocuban-calypso_124_beat_4-4_bar_170_reduced,18.0,1436.0833333333333,0.03877189235859954
13_afrocuban-calypso_124_beat_4-4_bar_171_reduced,27.0,1250.7045454545455,0.013214370666574209
13_afrocuban-calypso_124_beat_4-4_bar_172_reduced,31.0,1590.5784499054819,0.011226976500592232
13_afrocuban-calypso_124_beat_4-4_bar_173_reduced,23.0,1265.0964083175804,0.048106608065067974
13_afrocuban-calypso_124_beat_4-4_bar_174_reduced,16.0,841.1882086167801,0.025715653653529534
13_afrocuban-calypso_124_beat_4-4_bar_175_reduced,28.0,1023.9528061224489,0.019670848230585347
13_afrocuban-calypso_124_beat_4-4_bar_176_reduced,29.0,1350.6,0.019420212921805055
13_afrocuban-calypso_124_beat_4-4_bar_177_reduced,21.0,1512.824196597354,0.043138153498529216
13_afrocuban-calypso_124_beat_4-4_bar_178_reduced,20.0,1107.8347107438017,0.03253157987797457
13_afrocuban-calypso_124_beat_4-4_bar_179_reduced,27.0,1369.7984,0.04096873471524721
13_afrocuban-calypso_124_beat_4-4_bar_18_reduced,8.0,567.0555555555555,0.028988118375756638
13_afrocuban-calypso_124_beat_4-4_bar_180_reduced,9.0,376.719723183391,0.009516932922754738
13_afrocuban-calypso_124_beat_4-4_bar_19_reduced,4.0,392.9659863945578,0.01922909734708358
13_afrocuban-calypso_124_beat_4-4_bar_2_reduced,14.0,500.6938775510204,0.02348877759483914
13_afrocuban-calypso_124_beat_4-4_bar_20_reduced,7.0,546.9413580246915,0.04634649343372761
13_afrocuban-calypso_124_beat_4-4_bar_21_reduced,13.0,898.4023668639052,0.01873752716437735
13_afrocuban-calypso_124_beat_4-4_bar_22_reduced,19.0,533.0914127423823,0.016990150400053885
13_afrocuban-calypso_124_beat_4-4_bar_23_reduced,24.0,501.2,0.014365612434928572
13_afrocuban-calypso_124_beat_4-4_bar_24_reduced,18.0,618.900826446281,0.018248341496682988
13_afrocuban-calypso_124_beat_4-4_bar_25_reduced,20.0,631.6190476190476,0.012726482243087945
13_afrocuban-calypso_124_beat_4-4_bar_26_reduced,16.0,872.1541950113381,0.015330334364372434
13_afrocuban-calypso_124_beat_4-4_bar_27_reduced,20.0,882.8072562358277,0.016055268050179445
13_afrocuban-calypso_124_beat_4-4_bar_28_reduced,12.0,907.7222222222222,0.028552478531342115
13_afrocuban-calypso_124_beat_4-4_bar_29_reduced,33.0,1177.1671597633137,0.004581915396823992
13_afrocuban-calypso_124_beat_4-4_bar_3_reduced,7.0,440.7368421052632,0.016485441311774533
13_afrocuban-calypso_124_beat_4-4_bar_30_reduced,18.0,1148.3327032136106,0.030441561438678433
13_afrocuban-calypso_124_beat_4-4_bar_31_reduced,28.0,986.5024000000001,0.02794263347100082
13_afrocuban-calypso_124_beat_4-4_bar_32_reduced,22.0,989.748263888889,0.012529013058781974
13_afrocuban-calypso_124_beat_4-4_bar_33_reduced,27.0,928.7750472589793,0.015000155000309998
13_afrocuban-calypso_124_beat_4-4_bar_34_reduced,10.0,969.4571005917161,0.048441631216493725
13_afrocuban-calypso_124_beat_4-4_bar_35_reduced,16.0,958.1041666666666,0.020976433063977232
13_afrocuban-calypso_124_beat_4-4_bar_36_reduced,18.0,854.0831758034028,0.014920720211810793
13_afrocuban-calypso_124_beat_4-4_bar_37_reduced,17.0,900.9024,0.018132964312629396
13_afrocuban-calypso_124_beat_4-4_bar_38_reduced,16.0,615.5827664399092,0.012873338339269272
13_afrocuban-calypso_124_beat_4-4_bar_39_reduced,17.0,584.8263888888889,0.013478812961605106
13_afrocuban-calypso_124_beat_4-4_bar_4_reduced,7.0,524.6575963718822,0.030092799547888245
13_afrocuban-calypso_124_beat_4-4_bar_40_reduced,22.0,1237.6597222222224,0.03173771145210328
13_afrocuban-calypso_124_beat_4-4_bar_41_reduced,23.0,926.2479338842975,0.019737459613808114
13_afrocuban-calypso_124_beat_4-4_bar_42_reduced,20.0,1324.998263888889,0.06283788345354469
13_afrocuban-calypso_124_beat_4-4_bar_43_reduced,25.0,988.2708333333334,0.04012583728871162
13_afrocuban-calypso_124_beat_4-4_bar_44_reduced,18.0,737.1597222222223,0.02607133965415773
13_afrocuban-calypso_124_beat_4-4_bar_45_reduced,21.0,913.68,0.018913905446858517
13_afrocuban-calypso_124_beat_4-4_bar_46_reduced,20.0,992.9097222222222,0.01758508942943812
13_afrocuban-calypso_124_beat_4-4_bar_47_reduced,20.0,889.0833333333334,0.020075601879598823
13_afrocuban-calypso_124_beat_4-4_bar_48_reduced,16.0,964.1597222222221,0.024666933037569776
13_afrocuban-calypso_124_beat_4-4_bar_49_reduced,35.0,815.9945130315501,0.024974337570522236
13_afrocuban-calypso_124_beat_4-4_bar_5_reduced,8.0,658.3809523809524,0.03478819303317619
13_afrocuban-calypso_124_beat_4-4_bar_50_reduced,14.0,1118.1967455621302,0.05353899693617161
13_afrocuban-calypso_124_beat_4-4_bar_51_reduced,20.0,713.36,0.014420404261683941
13_afrocuban-calypso_124_beat_4-4_bar_52_reduced,20.0,908.5208333333334,0.026191593705501462
13_afrocuban-calypso_124_beat_4-4_bar_53_reduced,22.0,831.7315689981095,0.01509330933613856
13_afrocuban-calypso_124_beat_4-4_bar_54_reduced,15.0,734.8960302457468,0.01776675361992699
13_afrocuban-calypso_124_beat_4-4_bar_55_reduced,20.0,1020.8707482993195,0.02226599652101911
13_afrocuban-calypso_124_beat_4-4_bar_56_reduced,20.0,796.1041666666666,0.02190124528397205
13_afrocuban-calypso_124_beat_4-4_bar_57_reduced,23.0,766.6597222222223,0.011871663187770816
13_afrocuban-calypso_124_beat_4-4_bar_58_reduced,16.0,884.5141776937618,0.019461530773382942
13_afrocuban-calypso_124_beat_4-4_bar_59_reduced,20.0,1160.2448979591836,0.03649622096912232
13_afrocuban-calypso_124_beat_4-4_bar_6_reduced,7.0,590.9750692520776,0.04574775390921403
13_afrocuban-calypso_124_beat_4-4_bar_60_reduced,29.0,1180.3744,0.032202281825688475
13_afrocuban-calypso_124_beat_4-4_bar_61_reduced,27.0,1271.5047258979205,0.029938596914230866
13_afrocuban-calypso_124_beat_4-4_bar_62_reduced,20.0,925.6780045351476,0.02619496734192371
13_afrocuban-calypso_124_beat_4-4_bar_63_reduced,24.0,1021.3459357277883,0.02451756036571058
